L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
0,0,-17,-21,-2,-3,107.0,205.0,296.0,534.0,481.0,-52.0,11.0
0,0,-15,23,2,-5,107.0,902.0,-309.0,1485.0,1439.0,-19.0,-53.0
0,0,30,34,13,-5,107.0,1717.0,-916.0,-386.0,1043.0,-193.0,381.0
0,0,85,-27,-2,-5,8191.0,1395.0,-466.0,-116.0,666.0,-296.0,401.0
1,0,88,-30,-2,-5,1027.0,525.0,-220.0,1049.0,896.0,-165.0,416.0
2,0,85,-30,-3,-5,1002.0,439.0,-483.0,783.0,875.0,-345.0,254.0
1,0,106,-29,-3,-5,8191.0,739.0,-501.0,729.0,807.0,-212.0,256.0
10,3,15,-29,-2,-6,180.0,577.0,-324.0,579.0,779.0,-293.0,129.0
68,24,-14,-30,-3,-5,8191.0,828.0,20.0,680.0,1513.0,-459.0,-190.0
24,39,-17,-25,-2,-5,8191.0,-299.0,-266.0,294.0,912.0,-404.0,148.0
0,0,-18,-25,-2,3,8191.0,1077.0,-199.0,93.0,842.0,-195.0,421.0
0,0,-18,-24,-3,4,8191.0,850.0,-240.0,265.0,934.0,-235.0,185.0
0,0,-18,-20,-2,0,8191.0,927.0,-399.0,103.0,983.0,-192.0,327.0
0,0,-18,-18,-3,-1,8191.0,912.0,-227.0,-42.0,834.0,-97.0,366.0
0,0,-18,-26,-3,4,167.0,514.0,-65.0,734.0,505.0,95.0,-206.0
0,0,-2,-9,-2,-3,167.0,1664.0,-341.0,1422.0,1583.0,-337.0,74.0
0,0,22,24,3,-4,8191.0,2048.0,-552.0,-321.0,1270.0,-217.0,221.0
0,0,77,-15,0,-5,8191.0,312.0,-57.0,-139.0,629.0,-183.0,422.0
2,0,69,-28,-2,-5,1052.0,283.0,-232.0,215.0,890.0,-242.0,384.0
4,0,71,-29,-3,-4,1080.0,342.0,-469.0,665.0,824.0,-351.0,296.0
5,0,84,-30,-2,-5,8191.0,570.0,-448.0,807.0,814.0,-271.0,224.0
13,4,9,-30,-2,-4,186.0,431.0,-687.0,483.0,667.0,-331.0,34.0
68,23,-15,-29,-3,-5,186.0,792.0,-129.0,1134.0,1394.0,-654.0,-215.0
23,43,-16,-26,-2,-4,186.0,-402.0,-128.0,368.0,894.0,-268.0,102.0
0,0,-18,-22,-2,2,8191.0,771.0,-8.0,319.0,868.0,-216.0,270.0
0,0,-17,-22,-2,0,8191.0,923.0,-384.0,94.0,909.0,-204.0,237.0
0,0,-17,-19,-2,5,8191.0,852.0,-297.0,236.0,1053.0,-143.0,270.0
0,0,-18,-15,-2,-1,8191.0,786.0,-253.0,43.0,837.0,-128.0,265.0
0,0,-16,-20,-2,0,92.0,152.0,-314.0,904.0,462.0,-25.0,-51.0
0,0,-10,0,-2,-4,92.0,1454.0,-358.0,1254.0,1467.0,-94.0,-68.0
0,0,34,34,6,-5,8191.0,1672.0,-505.0,-65.0,1203.0,-344.0,49.0
0,0,74,-15,0,-4,8191.0,309.0,22.0,-597.0,684.0,-343.0,558.0
0,0,87,-29,-2,-5,1048.0,273.0,-236.0,40.0,880.0,-335.0,387.0
0,0,91,-29,-3,-5,8191.0,514.0,-214.0,810.0,833.0,-396.0,273.0
1,0,99,-30,-2,-4,8191.0,575.0,-417.0,935.0,755.0,-284.0,273.0
6,0,36,-30,-2,-5,317.0,1524.0,-458.0,808.0,848.0,-152.0,55.0
56,21,-13,-30,-2,-5,317.0,782.0,307.0,878.0,1478.0,-610.0,-103.0
14,32,-16,-29,-3,-3,317.0,343.0,-399.0,163.0,935.0,-477.0,273.0
0,0,-18,-24,-2,3,317.0,913.0,-154.0,201.0,792.0,-290.0,305.0
0,0,-17,-23,-3,1,317.0,877.0,-334.0,83.0,875.0,-178.0,344.0
0,0,-16,-22,-3,1,317.0,870.0,-184.0,465.0,918.0,-73.0,295.0
0,0,-16,-22,-3,2,317.0,1001.0,-321.0,259.0,865.0,45.0,379.0
0,0,-17,-16,-2,-3,126.0,270.0,-160.0,749.0,482.0,-19.0,-90.0
0,0,-17,20,1,-5,126.0,905.0,-376.0,1402.0,1447.0,122.0,22.0
0,0,24,23,10,-4,1021.0,1568.0,-829.0,-225.0,1162.0,-81.0,174.0
0,0,86,-23,-1,-5,1045.0,1056.0,-238.0,-90.0,579.0,-315.0,572.0
0,0,94,-29,-2,-5,1016.0,1057.0,-193.0,1160.0,963.0,-118.0,397.0
1,0,78,-30,-3,-5,1031.0,826.0,-502.0,826.0,774.0,-353.0,326.0
5,2,45,-29,-2,-5,116.0,457.0,-294.0,630.0,614.0,-258.0,122.0
43,16,-15,-29,-3,-5,8191.0,265.0,-154.0,254.0,1255.0,-459.0,20.0
29,37,-15,-30,-3,-3,8191.0,2823.0,-1127.0,574.0,1578.0,-402.0,73.0
0,1,-17,-27,-2,2,8191.0,576.0,-704.0,194.0,653.0,89.0,522.0
0,1,-18,-28,-2,4,8191.0,1043.0,-181.0,-65.0,828.0,-239.0,208.0
0,0,-18,-28,-3,9,8191.0,944.0,-303.0,88.0,1021.0,-241.0,321.0
0,0,-16,-29,-2,11,8191.0,1000.0,-309.0,159.0,924.0,-15.0,396.0
0,0,-17,-29,-3,11,8191.0,1121.0,-299.0,-202.0,763.0,-103.0,341.0
0,0,-16,-23,-2,0,291.0,524.0,-388.0,717.0,1255.0,-168.0,148.0
0,0,-5,13,3,-5,8191.0,2324.0,-760.0,750.0,1582.0,-354.0,236.0
0,0,34,5,9,-5,8191.0,1275.0,-621.0,-455.0,710.0,-210.0,454.0
0,0,66,-30,-2,-5,1041.0,955.0,-441.0,821.0,1050.0,-21.0,447.0
2,0,52,-30,-2,-5,983.0,563.0,-398.0,340.0,738.0,-202.0,328.0
0,0,94,-29,-2,-5,1038.0,634.0,-383.0,890.0,842.0,-298.0,264.0
2,0,92,-29,-3,-5,128.0,157.0,-484.0,329.0,675.0,-64.0,3.0
36,16,-9,-30,-3,-5,128.0,1105.0,-260.0,361.0,1248.0,-417.0,40.0
28,30,-15,-30,-2,-5,128.0,41.0,-721.0,-1272.0,1083.0,-551.0,485.0
1,1,-18,-19,-2,-1,128.0,719.0,-330.0,-71.0,852.0,-145.0,617.0
0,0,-17,-22,-3,4,128.0,975.0,-196.0,190.0,895.0,-250.0,205.0
0,0,-18,-27,-3,8,128.0,921.0,-340.0,223.0,941.0,-56.0,389.0
0,0,-17,-25,-2,4,128.0,992.0,-349.0,247.0,929.0,-143.0,367.0
0,0,-15,-26,-2,1,128.0,572.0,-321.0,500.0,604.0,-17.0,7.0
0,0,-12,-9,-2,-4,128.0,1393.0,-446.0,992.0,1533.0,-209.0,8.0
0,0,28,23,4,-5,8191.0,1894.0,-458.0,-247.0,1115.0,-152.0,143.0
0,0,63,-18,0,-5,990.0,340.0,-101.0,17.0,711.0,-247.0,512.0
1,0,68,-29,-2,-5,1019.0,436.0,-177.0,-79.0,920.0,-230.0,450.0
4,0,49,-30,-2,-4,8191.0,659.0,-408.0,847.0,846.0,-328.0,321.0
3,1,56,-30,-3,-5,8191.0,596.0,-425.0,844.0,759.0,-265.0,180.0
17,6,-1,-30,-3,-5,214.0,179.0,-495.0,489.0,738.0,-294.0,15.0
72,25,-15,-30,-2,-5,214.0,764.0,110.0,1107.0,1379.0,-473.0,-136.0
17,29,-17,-30,-2,-2,214.0,210.0,-291.0,287.0,804.0,-465.0,384.0
0,0,-18,-22,-3,2,8191.0,737.0,-287.0,244.0,977.0,-169.0,180.0
0,0,-18,-21,-3,0,8191.0,982.0,-241.0,24.0,886.0,-256.0,427.0
0,0,-18,-19,-3,0,8191.0,937.0,-244.0,277.0,897.0,-151.0,354.0
0,0,-17,-23,-2,3,8191.0,1052.0,-485.0,14.0,837.0,-113.0,427.0
0,0,-17,-23,-3,0,118.0,-257.0,195.0,458.0,538.0,-143.0,-64.0
0,0,-5,14,0,-5,8191.0,2164.0,-790.0,700.0,1728.0,-369.0,170.0
0,0,54,5,10,-5,1003.0,1290.0,-770.0,-542.0,946.0,-189.0,464.0
0,0,66,-30,-2,-5,1039.0,886.0,-222.0,785.0,907.0,-231.0,326.0
1,0,60,-30,-2,-5,989.0,602.0,-548.0,827.0,807.0,-137.0,407.0
0,0,88,-29,-2,-5,8191.0,688.0,-455.0,755.0,791.0,-291.0,261.0
0,0,94,-29,-3,-5,146.0,322.0,-13.0,292.0,634.0,-185.0,121.0
20,6,12,-29,-3,-5,146.0,746.0,-317.0,766.0,1050.0,-319.0,-8.0
71,22,-15,-30,-2,-5,146.0,2346.0,-938.0,375.0,1584.0,-509.0,195.0
6,5,-17,-24,-3,1,146.0,836.0,-256.0,207.0,821.0,-186.0,399.0
0,0,-17,-22,-2,1,146.0,958.0,-317.0,154.0,930.0,-165.0,288.0
0,0,-17,-24,-2,2,146.0,1052.0,-322.0,133.0,794.0,-290.0,381.0
0,0,-18,-21,-2,1,146.0,838.0,-132.0,266.0,895.0,-23.0,383.0
0,0,-17,-24,-2,3,146.0,1087.0,-248.0,-103.0,703.0,13.0,357.0
0,0,-17,-15,-2,-4,189.0,596.0,-33.0,1262.0,1114.0,-265.0,150.0
0,0,-6,34,2,-5,8191.0,1833.0,-322.0,566.0,1362.0,-141.0,160.0
0,0,43,7,11,-5,913.0,1318.0,-489.0,-572.0,913.0,-75.0,506.0
0,0,73,-28,-2,-5,988.0,410.0,-520.0,914.0,892.0,-300.0,428.0
0,0,67,-29,-3,-4,988.0,629.0,-238.0,332.0,761.0,-225.0,293.0
0,0,88,-30,-3,-5,8191.0,631.0,-283.0,903.0,881.0,-276.0,232.0
2,1,63,-30,-3,-5,132.0,481.0,-627.0,327.0,495.0,-126.0,28.0
42,19,-14,-30,-3,-5,132.0,996.0,-326.0,505.0,1266.0,-440.0,-105.0
28,36,-16,-29,-2,-5,132.0,2555.0,-1172.0,-188.0,1360.0,-484.0,134.0
1,0,-18,-21,-2,0,132.0,946.0,-559.0,34.0,805.0,-69.0,598.0
0,0,-18,-23,-2,3,132.0,1001.0,-347.0,107.0,881.0,-209.0,213.0
0,0,-18,-21,-3,7,132.0,821.0,-121.0,357.0,939.0,-138.0,315.0
0,0,-17,-25,-3,6,132.0,861.0,-542.0,160.0,925.0,-64.0,345.0
0,0,-17,-23,-2,3,132.0,1157.0,-200.0,-76.0,830.0,-98.0,274.0
0,0,-18,-11,-2,-4,8191.0,340.0,-265.0,947.0,1214.0,-246.0,264.0
0,0,5,26,4,-5,8191.0,1972.0,-603.0,347.0,1655.0,-324.0,150.0
1,0,41,-4,5,-5,973.0,876.0,-286.0,-489.0,893.0,-11.0,547.0
1,0,64,-27,-2,-5,1011.0,-102.0,-266.0,179.0,914.0,-285.0,349.0
2,0,62,-29,-3,-5,1019.0,408.0,-405.0,692.0,793.0,-132.0,394.0
3,0,59,-29,-3,-5,1019.0,518.0,-338.0,949.0,864.0,-336.0,345.0
7,2,28,-29,-3,-5,130.0,449.0,-321.0,220.0,626.0,-158.0,77.0
40,16,-15,-29,-3,-4,130.0,1320.0,-571.0,165.0,1082.0,-408.0,146.0
37,29,-16,-28,-3,-5,130.0,1845.0,-1189.0,-448.0,1577.0,-683.0,550.0
3,1,-17,-22,-2,2,8191.0,748.0,-285.0,149.0,732.0,-39.0,539.0
0,0,-18,-26,-3,5,8191.0,924.0,-276.0,269.0,846.0,-165.0,255.0
0,0,-18,-26,-2,8,8191.0,1025.0,-443.0,106.0,958.0,-187.0,338.0
0,0,-16,-29,-2,6,8191.0,1044.0,-482.0,174.0,919.0,-119.0,326.0
0,0,-15,-26,-2,2,113.0,-40.0,-36.0,1178.0,425.0,-10.0,-200.0
0,0,-7,1,-1,-4,8191.0,1156.0,-874.0,1207.0,1346.0,14.0,-131.0
0,0,40,32,9,-5,8191.0,1429.0,-724.0,-636.0,744.0,-494.0,265.0
0,0,74,-24,-1,-5,980.0,771.0,61.0,412.0,654.0,-253.0,548.0
0,0,79,-29,-2,-5,1055.0,312.0,-387.0,680.0,920.0,-278.0,327.0
0,0,93,-30,-2,-5,8191.0,534.0,-253.0,704.0,904.0,-330.0,319.0
0,0,96,-30,-2,-5,8191.0,620.0,-404.0,766.0,733.0,-303.0,193.0
4,0,36,-30,-2,-5,8191.0,349.0,-528.0,615.0,567.0,-99.0,-4.0
59,19,-14,-29,-3,-5,8191.0,1568.0,-742.0,88.0,1582.0,-590.0,-204.0
21,29,-16,-28,-3,-4,8191.0,661.0,-603.0,-99.0,909.0,-541.0,236.0
0,0,-17,-22,-3,3,8191.0,919.0,-271.0,158.0,789.0,-201.0,518.0
0,0,-18,-21,-3,6,8191.0,876.0,-264.0,123.0,910.0,-342.0,320.0
0,0,-19,-19,-3,0,8191.0,996.0,-149.0,177.0,916.0,-100.0,345.0
0,0,-17,-19,-2,-1,8191.0,943.0,-366.0,60.0,791.0,-46.0,465.0
0,0,-17,-23,-2,3,138.0,-47.0,-138.0,1186.0,381.0,-200.0,-230.0
0,0,-5,8,1,-5,8191.0,1479.0,-607.0,1139.0,1605.0,-42.0,209.0
0,1,14,30,9,-5,8191.0,1411.0,-530.0,39.0,933.0,-355.0,198.0
0,0,65,-20,-1,-4,984.0,517.0,-245.0,-75.0,685.0,-351.0,642.0
3,0,61,-29,-2,-5,998.0,541.0,-286.0,254.0,926.0,-283.0,447.0
3,0,60,-29,-2,-5,8191.0,598.0,-389.0,885.0,818.0,-299.0,358.0
4,0,67,-29,-3,-5,8191.0,696.0,-546.0,934.0,805.0,-322.0,311.0
11,3,8,-29,-2,-5,141.0,579.0,-572.0,336.0,583.0,-138.0,111.0
62,22,-16,-29,-2,-5,141.0,658.0,139.0,644.0,1423.0,-472.0,-103.0
19,35,-17,-28,-3,0,141.0,-249.0,-480.0,-118.0,1000.0,-349.0,378.0
0,0,-17,-24,-2,4,141.0,828.0,-81.0,320.0,905.0,-194.0,222.0
0,0,-18,-20,-3,1,141.0,956.0,-227.0,255.0,811.0,-255.0,342.0
0,0,-17,-18,-2,1,141.0,913.0,-367.0,139.0,909.0,-147.0,273.0
0,0,-16,-20,-2,6,141.0,961.0,-360.0,-88.0,863.0,-18.0,364.0
0,0,-15,-23,-3,1,108.0,-442.0,391.0,1521.0,602.0,-155.0,-195.0
0,0,3,4,0,-5,8191.0,1411.0,-981.0,661.0,1329.0,-159.0,17.0
0,0,44,6,6,-5,8191.0,1283.0,-768.0,-587.0,1012.0,-193.0,381.0
1,0,53,-29,-2,-5,993.0,1235.0,-242.0,458.0,820.0,-140.0,429.0
1,1,66,-29,-2,-4,993.0,709.0,-590.0,1007.0,886.0,-179.0,308.0
0,1,88,-30,-2,-5,993.0,596.0,-493.0,921.0,879.0,-271.0,261.0
2,0,65,-30,-2,-4,138.0,676.0,-295.0,476.0,555.0,-88.0,59.0
32,13,-15,-30,-4,-4,138.0,726.0,-323.0,500.0,1115.0,-492.0,-41.0
39,32,-17,-30,-2,-6,138.0,4529.0,-2045.0,-1198.0,1539.0,-899.0,352.0
1,1,-18,-22,-2,4,138.0,639.0,-453.0,410.0,822.0,-15.0,530.0
0,0,-18,-23,-2,2,138.0,937.0,-201.0,254.0,858.0,-180.0,237.0
0,0,-17,-20,-2,3,8191.0,1016.0,-368.0,163.0,971.0,-163.0,402.0
0,0,-17,-17,-2,0,8191.0,880.0,-325.0,126.0,939.0,114.0,193.0
0,0,-17,-16,-2,0,8191.0,1156.0,-197.0,-96.0,814.0,-13.0,276.0
0,0,-18,-19,-2,-3,156.0,-414.0,441.0,375.0,397.0,-167.0,-68.0
0,0,-8,22,2,-4,156.0,1456.0,-343.0,1350.0,1513.0,-16.0,59.0
0,0,25,17,12,-5,8191.0,1516.0,-781.0,-370.0,929.0,69.0,399.0
0,0,81,-28,-2,-5,992.0,1297.0,-440.0,383.0,836.0,-302.0,434.0
0,0,79,-30,-3,-4,997.0,771.0,-421.0,1166.0,867.0,-259.0,460.0
2,0,69,-30,-2,-5,8191.0,622.0,-374.0,708.0,743.0,-357.0,257.0
0,0,100,-29,-3,-4,8191.0,729.0,-555.0,650.0,826.0,-242.0,222.0
7,3,28,-30,-2,-6,8191.0,736.0,-489.0,784.0,910.0,-233.0,96.0
67,24,-14,-29,-3,-5,8191.0,1233.0,-374.0,-34.0,1448.0,-439.0,57.0
15,25,-16,-27,-3,-2,8191.0,1308.0,-634.0,1.0,848.0,-546.0,464.0
0,0,-17,-23,-2,1,8191.0,957.0,-321.0,134.0,861.0,-214.0,401.0
0,0,-18,-20,-3,0,8191.0,931.0,-246.0,33.0,734.0,-214.0,216.0
0,0,-18,-22,-3,4,8191.0,1010.0,-115.0,167.0,1000.0,-159.0,388.0
0,0,-17,-29,-3,9,8191.0,971.0,-351.0,97.0,670.0,-80.0,309.0
0,0,-16,-29,-3,2,102.0,-95.0,153.0,884.0,729.0,-113.0,-163.0
0,0,-8,-2,0,-5,8191.0,1098.0,-381.0,1489.0,1445.0,-190.0,-99.0
0,0,22,14,7,-5,8191.0,1338.0,-464.0,-445.0,992.0,-50.0,55.0
0,0,66,-22,-1,-5,1039.0,857.0,-184.0,80.0,683.0,-324.0,381.0
1,0,72,-30,-2,-5,1040.0,603.0,-289.0,585.0,895.0,-163.0,359.0
1,0,78,-28,-3,-5,1004.0,844.0,-221.0,881.0,868.0,-351.0,284.0
2,0,81,-30,-3,-5,1004.0,429.0,-326.0,445.0,556.0,-15.0,102.0
30,8,-13,-30,-2,-6,1004.0,1287.0,-377.0,531.0,1007.0,-529.0,8.0
46,22,-16,-28,-3,-5,1004.0,5164.0,-1594.0,-423.0,1605.0,-544.0,321.0
2,0,-18,-20,-2,2,8191.0,963.0,-413.0,271.0,775.0,119.0,426.0
0,0,-18,-16,-2,-2,8191.0,912.0,-140.0,172.0,879.0,-120.0,248.0
0,0,-18,-15,-2,-2,8191.0,980.0,-222.0,213.0,884.0,-169.0,394.0
0,0,-17,-19,-3,0,8191.0,869.0,-312.0,236.0,869.0,-152.0,386.0
0,0,-16,-23,-2,0,8191.0,940.0,-250.0,42.0,630.0,-23.0,50.0
0,0,-18,3,0,-5,8191.0,313.0,112.0,992.0,1337.0,-139.0,168.0
0,0,12,48,9,-5,8191.0,1831.0,-544.0,573.0,1573.0,-461.0,69.0
0,0,70,-7,3,-5,8191.0,341.0,-252.0,-536.0,698.0,-243.0,466.0
0,0,86,-29,-2,-5,1087.0,536.0,-75.0,-668.0,897.0,-160.0,511.0
1,0,75,-30,-3,-5,1046.0,582.0,-289.0,939.0,876.0,-314.0,343.0
3,1,65,-30,-2,-5,8191.0,566.0,-380.0,986.0,781.0,-276.0,149.0
2,1,56,-30,-3,-4,231.0,582.0,-535.0,117.0,550.0,-137.0,-119.0
43,19,-13,-30,-2,-5,231.0,783.0,-257.0,333.0,1342.0,-493.0,-132.0
16,35,-16,-28,-3,-1,231.0,271.0,-576.0,267.0,1041.0,-249.0,294.0
0,1,-17,-23,-3,2,231.0,996.0,-333.0,181.0,780.0,-124.0,366.0
0,0,-19,-23,-2,0,231.0,949.0,-125.0,186.0,833.0,-189.0,279.0
0,0,-18,-24,-2,4,231.0,934.0,-386.0,239.0,979.0,-100.0,285.0
0,0,-17,-23,-3,4,231.0,962.0,-314.0,170.0,861.0,-85.0,356.0
0,0,-16,-22,-3,0,155.0,716.0,-416.0,554.0,462.0,-24.0,-66.0
0,0,-16,8,0,-4,8191.0,913.0,-536.0,1230.0,1505.0,-31.0,35.0
0,0,28,45,10,-5,1015.0,1559.0,-496.0,-12.0,894.0,-483.0,49.0
0,0,84,-20,0,-5,1035.0,498.0,-86.0,-369.0,666.0,-180.0,532.0
0,0,93,-29,-2,-6,1077.0,601.0,-299.0,394.0,964.0,-210.0,339.0
0,0,105,-29,-2,-5,1007.0,691.0,-339.0,929.0,855.0,-381.0,279.0
0,0,111,-30,-3,-5,1007.0,490.0,-209.0,917.0,812.0,-238.0,139.0
5,1,23,-29,-2,-5,8191.0,387.0,-408.0,558.0,925.0,-272.0,-67.0
66,22,-14,-30,-2,-5,8191.0,1711.0,-340.0,-51.0,1482.0,-446.0,-138.0
11,25,-16,-27,-2,0,8191.0,748.0,-269.0,252.0,850.0,-231.0,367.0
0,0,-19,-23,-3,1,8191.0,962.0,-402.0,121.0,844.0,-352.0,323.0
0,0,-18,-20,-2,1,8191.0,912.0,-132.0,123.0,860.0,-205.0,339.0
0,0,-18,-22,-2,4,8191.0,911.0,-317.0,277.0,926.0,-142.0,349.0
0,0,-16,-27,-3,3,8191.0,1000.0,-453.0,-184.0,657.0,13.0,164.0
0,0,-17,-7,-2,-4,8191.0,681.0,-73.0,1346.0,1185.0,-47.0,92.0
0,0,3,43,7,-5,1019.0,1998.0,-481.0,326.0,1549.0,-565.0,-35.0
0,0,74,0,8,-5,8191.0,664.0,-479.0,-564.0,888.0,-123.0,572.0
0,0,84,-29,-2,-5,1085.0,20.0,-3.0,-217.0,809.0,-302.0,440.0
1,0,73,-30,-2,-5,8191.0,401.0,-435.0,654.0,777.0,-350.0,327.0
1,0,96,-30,-2,-4,8191.0,566.0,-249.0,1077.0,850.0,-289.0,328.0
2,0,64,-30,-3,-5,122.0,443.0,-320.0,179.0,672.0,-211.0,74.0
44,20,-13,-30,-2,-5,8191.0,702.0,151.0,1027.0,1506.0,-495.0,-173.0
22,39,-15,-30,-3,-4,8191.0,105.0,-182.0,424.0,1141.0,-229.0,94.0
0,0,-17,-21,-3,1,8191.0,1081.0,-256.0,178.0,778.0,-186.0,364.0
0,0,-17,-24,-3,2,8191.0,1037.0,-105.0,212.0,969.0,-265.0,303.0
0,0,-17,-24,-2,3,8191.0,987.0,-375.0,120.0,923.0,-156.0,326.0
0,0,-17,-27,-2,5,8191.0,1043.0,-363.0,46.0,847.0,-175.0,306.0
-1,0,-16,-21,-3,-3,126.0,289.0,42.0,1257.0,656.0,-114.0,-12.0
0,0,-3,30,2,-5,8191.0,2001.0,-238.0,932.0,1780.0,-359.0,2.0
0,0,76,8,13,-5,8191.0,1524.0,-1037.0,-558.0,979.0,-119.0,463.0
0,0,94,-27,-2,-5,1070.0,416.0,-216.0,625.0,787.0,-405.0,197.0
0,0,94,-30,-2,-5,1124.0,303.0,-361.0,637.0,853.0,-179.0,365.0
0,0,111,-30,-2,-6,8191.0,830.0,-309.0,842.0,842.0,-385.0,262.0
0,0,112,-30,-2,-5,8191.0,523.0,-363.0,756.0,634.0,-155.0,21.0
17,8,8,-30,-3,-5,8191.0,739.0,-276.0,470.0,1108.0,-454.0,-145.0
66,27,-13,-30,-3,-5,8191.0,2242.0,-1539.0,247.0,1523.0,-516.0,117.0
8,9,-17,-23,-2,-2,8191.0,875.0,-200.0,166.0,811.0,-41.0,443.0
0,1,-18,-20,-2,1,8191.0,1060.0,-339.0,111.0,891.0,-353.0,379.0
0,0,-18,-20,-3,0,8191.0,940.0,-189.0,279.0,831.0,-419.0,358.0
0,0,-17,-21,-2,3,8191.0,1014.0,-325.0,175.0,861.0,-191.0,335.0
0,0,-16,-18,-2,-4,94.0,295.0,-386.0,1365.0,593.0,-83.0,-224.0
0,0,-7,28,2,-5,8191.0,2201.0,-280.0,431.0,1787.0,-138.0,0.0
0,0,63,9,11,-4,8191.0,1143.0,-905.0,-456.0,887.0,-116.0,431.0
0,0,91,-28,-2,-5,8191.0,261.0,-180.0,600.0,916.0,-269.0,425.0
1,0,79,-30,-2,-5,8191.0,495.0,-339.0,638.0,893.0,-251.0,337.0
1,0,74,-29,-2,-5,8191.0,318.0,-535.0,937.0,875.0,-351.0,215.0
1,0,83,-29,-3,-5,236.0,520.0,-344.0,696.0,787.0,-369.0,164.0
4,0,26,-30,-3,-4,272.0,933.0,-283.0,403.0,563.0,-203.0,-21.0
57,24,-16,-29,-3,-5,272.0,784.0,-258.0,797.0,1392.0,-457.0,-221.0
27,35,-17,-30,-2,-4,272.0,366.0,-257.0,969.0,989.0,-333.0,95.0
0,1,-18,-20,-3,0,272.0,1030.0,-464.0,181.0,721.0,-109.0,422.0
0,0,-17,-21,-2,0,272.0,946.0,-221.0,172.0,964.0,-288.0,278.0
0,0,-18,-20,-3,0,272.0,1028.0,-309.0,83.0,914.0,-250.0,302.0
0,0,-18,-21,-2,3,272.0,934.0,-280.0,296.0,936.0,-237.0,352.0
0,0,-17,-19,-2,1,272.0,1073.0,-203.0,-48.0,770.0,31.0,170.0
0,0,-17,3,-1,-5,272.0,186.0,197.0,1161.0,994.0,-332.0,96.0
0,0,12,41,8,-5,8191.0,1974.0,-631.0,71.0,1464.0,-512.0,107.0
0,0,52,-2,6,-5,8191.0,510.0,-171.0,-449.0,847.0,-90.0,592.0
0,0,88,-28,-2,-5,1156.0,-21.0,-188.0,284.0,947.0,-326.0,406.0
2,0,60,-30,-2,-5,1140.0,324.0,-268.0,650.0,839.0,-245.0,365.0
1,0,77,-30,-2,-5,8191.0,682.0,-431.0,692.0,860.0,-288.0,278.0
1,0,86,-30,-3,-5,8191.0,662.0,-526.0,613.0,794.0,-286.0,197.0
14,4,13,-30,-3,-5,8191.0,326.0,-729.0,447.0,630.0,-260.0,-16.0
66,25,-15,-30,-2,-5,8191.0,5494.0,-1797.0,63.0,1775.0,-416.0,207.0
8,12,-17,-25,-2,1,8191.0,1135.0,-245.0,386.0,731.0,-76.0,315.0
0,0,-18,-20,-2,0,8191.0,1018.0,-347.0,164.0,942.0,-208.0,368.0
0,0,-18,-21,-2,0,8191.0,1048.0,-225.0,117.0,879.0,-136.0,252.0
0,0,-18,-24,-3,4,8191.0,907.0,-221.0,356.0,1000.0,-174.0,295.0
0,0,-18,-21,-3,1,8191.0,958.0,-281.0,269.0,876.0,-40.0,316.0
0,0,-18,-19,-2,-3,103.0,148.0,121.0,383.0,375.0,20.0,-72.0
-1,0,-6,20,4,-4,8191.0,936.0,-171.0,1371.0,1469.0,-50.0,-50.0
0,0,40,22,14,-5,1072.0,1546.0,-806.0,-424.0,1034.0,51.0,406.0
0,0,92,-28,-1,-5,1121.0,1202.0,-321.0,1016.0,833.0,-175.0,418.0
1,0,90,-29,-2,-5,8191.0,440.0,-520.0,1029.0,901.0,-149.0,387.0
4,0,81,-30,-2,-5,8191.0,384.0,-325.0,692.0,902.0,-298.0,287.0
2,0,95,-29,-2,-4,8191.0,702.0,-374.0,751.0,817.0,-295.0,261.0
3,0,73,-29,-3,-5,150.0,1114.0,-376.0,413.0,556.0,-177.0,-35.0
39,18,-13,-30,-3,-4,150.0,529.0,-356.0,837.0,1376.0,-643.0,-132.0
19,34,-17,-28,-3,-3,150.0,495.0,-384.0,1287.0,1268.0,-204.0,103.0
0,0,-17,-22,-2,3,150.0,1044.0,-271.0,145.0,694.0,79.0,449.0
0,0,-17,-23,-2,0,150.0,1061.0,-418.0,123.0,913.0,-180.0,216.0
0,0,-18,-23,-2,1,8191.0,901.0,-262.0,370.0,883.0,-118.0,332.0
0,0,-17,-24,-3,6,8191.0,871.0,-289.0,369.0,862.0,-50.0,426.0
0,0,-16,-30,-3,10,8191.0,1048.0,-283.0,145.0,642.0,-57.0,235.0
0,0,-16,-17,-3,-2,8191.0,168.0,161.0,1069.0,1244.0,134.0,-78.0
0,0,-5,38,5,-5,8191.0,2047.0,-251.0,892.0,1600.0,-363.0,56.0
0,0,69,8,12,-5,8191.0,1123.0,-627.0,-837.0,979.0,-25.0,527.0
0,0,98,-28,-2,-5,1118.0,168.0,-425.0,127.0,930.0,-260.0,361.0
0,0,107,-30,-2,-5,8191.0,250.0,-354.0,719.0,792.0,-258.0,316.0
0,0,111,-29,-3,-5,8191.0,588.0,-328.0,909.0,858.0,-276.0,240.0
0,0,100,-30,-3,-5,114.0,394.0,-168.0,628.0,612.0,-136.0,29.0
22,10,-11,-30,-2,-5,8191.0,778.0,-260.0,403.0,1082.0,-311.0,-95.0
57,30,-15,-29,-2,-5,8191.0,575.0,279.0,385.0,1202.0,-382.0,-192.0
